name,battery,camera,display,processor,memory,warranty,reviews,price,price_range,rating,rating_category
"Samsung Galaxy A51 (Prism Crush Black, 128 GB)",4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Exynos 9611 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,44,25999,High Mid Range,4.4,High Rating
"Samsung Galaxy A51 (Prism Crush White, 128 GB)",4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Exynos 9611 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,44,25999,High Mid Range,4.4,High Rating
"Samsung Galaxy A51 (Prism Crush White, 128 GB)",4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Exynos 9611 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,565,23999,Low Mid Range,4.4,High Rating
"Asus ROG Phone II (Black, 128 GB)",6000 mAh Battery,48MP + 13MP | 24MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,8 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1918,39999,High Mid Range,4.6,High Rating
"iQOO 3 (Quantum Silver, 256 GB)",4440 mAh Li-ion Battery,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 865 Processor,8 GB RAM | 256 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",1169,37990,High Mid Range,4.5,High Rating
"iQOO 3 (Tornado Black, 256 GB)",4440 mAh Li-ion Battery,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 865 Processor,8 GB RAM | 256 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",1169,37990,High Mid Range,4.5,High Rating
"iQOO 3 (Quantum Silver, 128 GB)",4440 mAh Li-ion Battery,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 865 Processor,8 GB RAM | 128 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",1169,34990,High Mid Range,4.5,High Rating
"iQOO 3 (Volcano Orange, 256 GB)",4440 mAh Li-ion Battery,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 865 Processor,8 GB RAM | 256 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",1169,37990,High Mid Range,4.5,High Rating
"iQOO 3 (5G) (Tornado Black, 256 GB)",4440 mAh Li-ion Battery,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 865 Processor,12 GB RAM | 256 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",188,44990,High Mid Range,4.4,High Rating
"OPPO Reno 10x Zoom (Ocean Green, 256 GB)",4065 mAh Battery,48MP + 13MP + 8MP | 16MP Front Camera,16.76 cm (6.6 inch) Display,Qualcomm Snapdragon 855 Octa Core 2.8 GHz Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,In-display Fingerprint Sensor,127,41990,High Mid Range,4.5,High Rating
"Redmi K20 Pro (Glacier Blue, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8007,24999,Low Mid Range,4.5,High Rating
"Redmi K20 Pro (Flame Red, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8007,24999,Low Mid Range,4.5,High Rating
"Redmi K20 Pro (Carbon Black, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8007,24999,Low Mid Range,4.5,High Rating
"Redmi K20 Pro (Pearl White, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8007,24999,Low Mid Range,4.5,High Rating
"Redmi K20 Pro (Carbon Black, 256 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,8 GB RAM | 256 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1884,29999,High Mid Range,4.5,High Rating
"Redmi K20 Pro (Flame Red, 256 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,8 GB RAM | 256 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1884,29999,High Mid Range,4.5,High Rating
"Redmi K20 (Glacier Blue, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5085,21999,Low Mid Range,4.5,High Rating
"Redmi K20 (Carbon Black, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5085,21999,Low Mid Range,4.5,High Rating
"Redmi K20 (Pearl White, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5085,21999,Low Mid Range,4.5,High Rating
"Redmi K20 (Flame Red, 128 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5085,21999,Low Mid Range,4.5,High Rating
"Redmi K20 (Glacier Blue, 64 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5085,21999,Low Mid Range,4.5,High Rating
"Redmi K20 (Carbon Black, 64 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5085,21999,Low Mid Range,4.5,High Rating
"Vivo V17Pro (Glacier Ice White, 128 GB)",4100 mAh Li-ion Battery,48MP + 13MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 675 AIE Processor,8 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,598,29499,High Mid Range,4.5,High Rating
"Vivo V17Pro (Midnight Ocean Black, 128 GB)",4100 mAh Li-ion Battery,48MP + 13MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 675 AIE Processor,8 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,598,29499,High Mid Range,4.5,High Rating
"Vivo X50 (Frost Blue, 256 GB)",4200 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 5MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,Qualcomm Snapdragon 730 Processor,8 GB RAM | 256 GB ROM,33W Vivo FlashCharge 2.0,24,37990,High Mid Range,4.4,High Rating
"Vivo X50 (Glaze Black, 128 GB)",4200 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 5MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,Qualcomm Snapdragon 730 Processor,8 GB RAM | 128 GB ROM,33W Vivo FlashCharge 2.0,24,34990,High Mid Range,4.4,High Rating
"Vivo X50 (Frost Blue, 128 GB)",4200 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 5MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,Qualcomm Snapdragon 730 Processor,8 GB RAM | 128 GB ROM,33W Vivo FlashCharge 2.0,24,34990,High Mid Range,4.4,High Rating
"Vivo X50 Pro (Alpha Grey, 256 GB)",4315 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 8MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,Qualcomm Snapdragon 765G Processor,8 GB RAM | 256 GB ROM,5G Phone,64,49990,High Mid Range,4.4,High Rating
"OnePlus 8 (Glacial Green, 256 GB)",4300 mAh Battery,48MP + 2MP + 16MP,16.64 cm (6.55 inch) Display,Qualcomm Snapdragon 865 Processor,12 GB RAM | 256 GB ROM,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,17,49999,High Mid Range,4.5,High Rating
"OnePlus 8 (Glacial Green, 128 GB)",4300 mAh Battery,48MP + 2MP + 16MP | 16MP Front Camera,16.64 cm (6.55 inch) Display,Qualcomm Snapdragon 865 Processor,8 GB RAM | 128 GB ROM,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,19,44999,High Mid Range,4.6,High Rating
"Honor 20 (Midnight Black, 128 GB)",3750 mAh Battery,48MP + 2MP + 16MP | 32MP Front Camera,15.9 cm (6.26 inch) Display,HiSilicon Kirin 980 Processor,6 GB RAM | 128 GB ROM,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery, 3 Months for Adapter and Data Cable",330,22999,Low Mid Range,4.4,High Rating
"Honor 20 (Sapphire Blue, 128 GB)",3750 mAh Battery,48MP + 2MP + 16MP | 32MP Front Camera,15.9 cm (6.26 inch) Display,HiSilicon Kirin 980 Processor,6 GB RAM | 128 GB ROM,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery, 3 Months for Adapter and Data Cable",330,22999,Low Mid Range,4.4,High Rating
"Tecno Camon 15 (Fascinating Purple, 64 GB)",5000 mAh Li-ion Polymer Battery Battery,48MP + 2MP + 2MP + QVGA Rear Camera | 16MP Front Camera,16.64 cm (6.55 inch) HD+ Display,Helio P22 MT6762 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 13 Months Available for Mobile and 1 Time Screen Replacement,393,11499,Low Mid Range,4.2,High Rating
"Tecno Camon 15 (SHOAL GOLD, 64 GB)",5000 mAh Li-ion Polymer Battery Battery,48MP + 2MP + 2MP + QVGA Rear Camera | 16MP Front Camera,16.64 cm (6.55 inch) HD+ Display,Helio P22 MT6762 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 13 Months Available for Mobile and 1 Time Screen Replacement,393,11499,Low Mid Range,4.2,High Rating
"Tecno Camon 15 Pro (Ice Jadite, 128 GB)",4000 mAh Li-ion Polymer Battery Battery,48MP + 2MP + 5MP + QVGA Rear Camera | 32MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,Helio P35 MT6765 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 13 Months Available for Mobile and 1 Time Screen Replacement,39,14999,Low Mid Range,4.1,High Rating
"Infinix S5 Pro (Sea Blue, 64 GB)",4000 mAh Li-ion Polymer Battery,48MP + 2MP + Low Light Sensor | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio P35 (MTK6765) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Pop Up AI Selfie Camera with Full View Display,1595,11499,Low Mid Range,4.4,High Rating
"Infinix S5 Pro (Forest Green, 64 GB)",4000 mAh Li-ion Polymer Battery,48MP + 2MP + Low Light Sensor | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio P35 (MTK6765) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Pop Up AI Selfie Camera with Full View Display,1595,11499,Low Mid Range,4.4,High Rating
"Infinix S5 Pro (Violet, 64 GB)",4000 mAh Li-ion Polymer Battery,48MP + 2MP + Low Light Sensor | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio P35 (MTK6765) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Pop Up AI Selfie Camera with Full View Display,1595,11499,Low Mid Range,4.4,High Rating
"Redmi Note 7 Pro (Neptune Blue, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,25217,16984,Low Mid Range,4.4,High Rating
"Redmi Note 7 Pro (Space Black, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,25217,16985,Low Mid Range,4.4,High Rating
"Redmi Note 7 Pro (Space Black, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,25217,12999,Low Mid Range,4.4,High Rating
"Redmi Note 7S (Sapphire Blue, 64 GB)",4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 AIE Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,33528,11999,Low Mid Range,4.4,High Rating
"Redmi Note 7 Pro (Neptune Blue, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,25217,12999,Low Mid Range,4.4,High Rating
"Redmi Note 7 Pro (Astro Moonlight White, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Quick Charge 4.0 Support,25217,13999,Low Mid Range,4.4,High Rating
"Redmi Note 7S (Ruby Red, 64 GB)",4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 AIE Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,33528,11999,Low Mid Range,4.4,High Rating
"Redmi Note 7S (Onyx Black, 64 GB)",4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 AIE Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,33528,11999,Low Mid Range,4.4,High Rating
"Redmi Note 7 Pro (Neptune Blue, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,71691,10999,Low Mid Range,4.5,High Rating
"Redmi Note 7 Pro (Nebula Red, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,71691,10999,Low Mid Range,4.5,High Rating
"Redmi Note 7 Pro (Astro Moonlight White, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Quick Charge 4.0 Support,25217,12999,Low Mid Range,4.4,High Rating
"Redmi Note 7S (Onyx Black, 32 GB)",4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 AIE Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Splash Proof - Protected by P2i,27260,9999,Low Range,4.4,High Rating
"Realme X (Space Blue, 128 GB)",3765 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,4 GB RAM | 128 GB ROM,In-display Fingerprint Sensor,13219,17999,Low Mid Range,4.5,High Rating
"Realme X (Space Blue, 128 GB)",3765 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,8 GB RAM | 128 GB ROM,In-display Fingerprint Sensor,5073,20999,Low Mid Range,4.5,High Rating
"Realme X (Garlic, 128 GB)",3765 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,8 GB RAM | 128 GB ROM,In-display Fingerprint Sensor and Face Unlock,5073,20999,Low Mid Range,4.5,High Rating
"Realme X (Super Polar White, 128 GB)",3765 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,8 GB RAM | 128 GB ROM,In-display Fingerprint Sensor and Face Unlock,5073,21999,Low Mid Range,4.5,High Rating
"Realme X (Polar White, 128 GB)",3765 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,4 GB RAM | 128 GB ROM,In-display Fingerprint Sensor,13219,17999,Low Mid Range,4.5,High Rating
"OPPO F11 Pro (Thunder Black, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11506,16990,Low Mid Range,4.4,High Rating
"OPPO F11 (Jewelry White, 128 GB)",4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,MTK MT6771V (P70) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,341,17990,Low Mid Range,4.4,High Rating
"OPPO F11 Pro (Waterfall Grey, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,VOOC Charging,11506,16990,Low Mid Range,4.4,High Rating
"OPPO F11 Pro (Thunder Black, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,VOOC Charging,11506,20990,Low Mid Range,4.4,High Rating
"OPPO F11 Pro (Aurora Green, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11506,16990,Low Mid Range,4.4,High Rating
"OPPO F11 (Fluorite Purple, 128 GB)",4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,MTK MT6771V (P70) Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7590,13990,Low Mid Range,4.4,High Rating
"OPPO F11 (Marble Green, 128 GB)",4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,MTK MT6771V (P70) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,341,15990,Low Mid Range,4.4,High Rating
"OPPO F11 (Marble Green, 128 GB)",4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,MTK MT6771V (P70) Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7590,13990,Low Mid Range,4.4,High Rating
"OPPO F11 Pro (Aurora Green, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,VOOC Charging,11506,24990,Low Mid Range,4.4,High Rating
"OPPO F11 (Fluorite Purple, 128 GB)",4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,MTK MT6771V (P70) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,341,15990,Low Mid Range,4.4,High Rating
"Realme X (Polar White, 128 GB)",3765 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,8 GB RAM | 128 GB ROM,In-display Fingerprint Sensor,5073,20999,Low Mid Range,4.5,High Rating
"Nokia 7.2 (Cyan Green, 64 GB)",3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile,611,18099,Low Mid Range,4.2,High Rating
"Nokia 7.2 (Cyan Green, 64 GB)",3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile,339,16399,Low Mid Range,4.1,High Rating
